community,region,date,ndvi,rainfall_mm,temp_max,temp_min,humidity,et0,lst_celsius,ndvi_anomaly,rainfall_deficit,water_balance,spei_proxy,drought_label,community_enc,region_enc
Kumasi,Ashanti,2022-04-17,0.2122806310375627,62.8,31.47142857142857,23.02857142857143,97.57142857142856,25.52,35.68739126296765,0.0031341866008155,17.5,37.28,0.3807333175510459,0,7,1
Kumasi,Ashanti,2022-04-24,0.2143700887714397,68.80000000000001,31.385714285714283,23.085714285714285,99.14285714285714,27.69,33.066230865447665,0.0031341866008155,20.450000000000003,41.110000000000014,0.5119686160988032,0,7,1
Kumasi,Ashanti,2022-05-01,0.2164595465053168,48.0,31.24285714285714,22.24285714285714,98.85714285714286,28.71,33.164426634779964,0.0031341866008155,-5.174999999999997,19.29,0.7188292021031821,0,7,1
Kumasi,Ashanti,2022-05-08,0.2185490042391938,43.5,31.314285714285717,22.785714285714285,99.14285714285714,25.79,33.262622404112264,0.0031341866008155,-12.275000000000006,17.71,0.8612081410057776,0,7,1
Kumasi,Ashanti,2022-05-15,0.2206384619730708,38.6,31.814285714285717,23.11428571428572,99.14285714285714,26.72,33.36081817344457,0.0031341866008155,-11.125,11.880000000000004,0.5864038060418014,0,7,1
Kumasi,Ashanti,2022-05-22,0.2227279197069479,118.7,31.12857142857143,22.857142857142858,98.42857142857144,24.93,33.45901394277687,0.0031341866008155,56.5,93.77,1.1561359430182967,0,7,1
Kumasi,Ashanti,2022-05-29,0.2248173774408249,44.2,30.314285714285717,21.9,99.42857142857144,26.25,33.55720971210917,0.0031341866008155,-17.049999999999997,17.950000000000003,1.141638391488701,0,7,1
Kumasi,Ashanti,2022-06-05,0.226906835174702,30.1,31.014285714285712,22.37142857142857,98.57142857142856,27.1,33.35105723370435,0.0031341866008155,-27.800000000000004,3.0,0.9824898967123196,0,7,1
Kumasi,Ashanti,2022-06-12,0.228996292908579,45.7,29.942857142857143,21.9,99.28571428571428,24.69,29.599540981143434,0.0031341866008155,-13.974999999999994,21.010000000000005,1.0812679903430715,0,7,1
Kumasi,Ashanti,2022-06-19,0.2310857506424561,90.8,28.65714285714285,21.6,97.85714285714286,21.13,28.687155735857587,0.0031341866008155,38.1,69.67,0.8205284441764643,0,7,1
Kumasi,Ashanti,2022-06-26,0.2331752083763331,46.4,28.957142857142856,21.314285714285717,99.42857142857144,22.0,27.77477049057174,0.0031341866008155,-6.8500000000000085,24.4,0.8903114347480251,0,7,1
Kumasi,Ashanti,2022-07-03,0.2352646661102102,47.7,28.428571428571427,21.728571428571428,98.85714285714286,19.28,26.862385245285893,0.0031341866008155,-9.949999999999996,28.42,1.1653321510781147,0,7,1
Kumasi,Ashanti,2022-07-10,0.2373541238440872,44.4,28.65714285714285,21.62857142857143,98.57142857142856,22.97,25.950000000000045,0.0031341866008155,-12.925000000000004,21.43,1.1698761597664953,0,7,1
Kumasi,Ashanti,2022-07-17,0.2394435815779643,31.0,28.77142857142857,21.557142857142857,97.71428571428572,23.26,27.308399606602933,0.0031341866008155,-11.375,7.739999999999998,0.4998512595964543,0,7,1
Kumasi,Ashanti,2022-07-24,0.2415330393118413,1.0,28.37142857142857,19.942857142857143,94.57142857142856,25.68,28.66679921320582,0.0031341866008155,-30.025,-24.68,-0.0311486128457481,0,7,1
Kumasi,Ashanti,2022-07-31,0.2436224970457184,24.5,29.12857142857143,21.014285714285712,96.0,25.33,30.025198819808708,0.0031341866008155,-0.7250000000000014,-0.8299999999999983,-0.3476063607865472,0,7,1
Kumasi,Ashanti,2022-08-07,0.2457119547795954,8.1,27.814285714285717,19.82857142857143,96.42857142857144,23.06,31.383598426411595,0.0031341866008155,-8.049999999999999,-14.960000000000004,-0.7413122564298185,0,7,1
Kumasi,Ashanti,2022-08-14,0.2478014125134724,21.7,29.27142857142857,21.65714285714285,94.42857142857144,23.66,35.80333887468032,0.0031341866008155,7.875,-1.9600000000000009,-0.8462572189948014,0,7,1
Kumasi,Ashanti,2022-08-21,0.2498908702473495,19.3,28.485714285714288,20.914285714285715,96.28571428571428,25.73,32.07511358826025,0.0031341866008155,0.9000000000000021,-6.43,-0.6488092224163541,0,7,1
Kumasi,Ashanti,2022-08-28,0.2519803279812265,50.400000000000006,27.8,21.25714285714286,97.0,20.71,31.30836336499016,0.0031341866008155,25.52500000000001,29.690000000000005,-0.3186112577273561,0,7,1
Kumasi,Ashanti,2022-09-04,0.2540697857151036,24.8,28.8,21.642857142857142,97.42857142857144,22.32,30.541613141720063,0.0031341866008156,-4.25,2.4800000000000004,-0.1299267064765001,0,7,1
Kumasi,Ashanti,2022-09-11,0.2561592434489806,25.5,28.74285714285714,21.642857142857142,96.85714285714286,21.81,29.77486291844997,0.0031341866008155,-4.5,3.6899999999999977,-0.0687989705494739,0,7,1
Kumasi,Ashanti,2022-09-18,0.2582487011828577,70.0,28.52857142857143,21.642857142857142,98.14285714285714,21.55,29.008112695179875,0.0031341866008155,27.325000000000003,48.45,0.5249514980656051,0,7,1
Kumasi,Ashanti,2022-09-25,0.2603381589167347,46.4,28.62857142857143,21.65714285714285,98.71428571428572,20.73,30.07464815662139,0.0031341866008155,4.725000000000001,25.67,0.4814588434768182,0,7,1
Kumasi,Ashanti,2022-10-02,0.2624276166506117,105.2,27.1,21.342857142857145,98.85714285714286,15.65,31.1411836180629,0.0031341866008155,43.425,89.55000000000001,1.4234751208513616,0,7,1
Kumasi,Ashanti,2022-10-09,0.2645170743844888,41.7,29.142857142857142,21.5,99.71428571428572,23.53,32.207719079504415,0.0031341866008156,-24.125,18.17,1.5801352299174392,0,7,1
Kumasi,Ashanti,2022-10-16,0.2666065321183659,56.9,29.642857142857142,21.0,99.71428571428572,25.02,33.274254540945925,0.0031341866008156,-5.649999999999999,31.88,1.4008632680925144,0,7,1
Kumasi,Ashanti,2022-10-23,0.2700814580671464,34.0,30.4,21.75714285714286,99.57142857142856,26.98,34.34079000238744,0.0041732877619931,-25.450000000000003,7.02,1.1990876441918,0,7,1
Kumasi,Ashanti,2022-10-30,0.2690049367099626,16.8,30.928571428571427,22.185714285714287,99.57142857142856,28.41,35.407325463828954,0.0014524363899717,-20.55,-11.61,0.1046306943903896,0,7,1
Kumasi,Ashanti,2022-11-06,0.2679284153527789,28.6,30.557142857142857,22.17142857142857,99.42857142857144,26.27,35.4604672304709,-0.0004769202092845,-5.475000000000001,2.330000000000002,-0.0667433475713969,0,7,1
Kumasi,Ashanti,2022-11-13,0.2668518939955952,28.6,30.142857142857142,21.82857142857143,99.71428571428572,25.23,35.16655557534273,-0.0016147820357755,1.599999999999998,3.369999999999997,-0.3751949849660015,0,7,1
Kumasi,Ashanti,2022-11-20,0.2657753726384115,13.7,31.12857142857143,21.728571428571428,100.0,28.12,32.918079325853114,-0.0016147820357755,-8.224999999999998,-14.420000000000002,-0.607155809439531,0,7,1
Kumasi,Ashanti,2022-11-27,0.2646988512812278,3.5,31.11428571428572,21.6,99.71428571428572,28.1,32.391049567531866,-0.0016147820357755,-15.099999999999998,-24.6,-0.7476955067301628,0,7,1
Kumasi,Ashanti,2022-12-04,0.263622329924044,41.5,30.285714285714285,21.4,99.71428571428572,23.05,31.763455588696218,-0.0016147820357755,19.675,18.45,-0.5732921256427891,0,7,1
Kumasi,Ashanti,2022-12-11,0.2625458085668603,1.9,31.25714285714286,22.15714285714285,99.57142857142856,27.26,29.769268663258003,-0.0016147820357755,-13.249999999999998,-25.36,-0.8841239580646408,0,7,1
Kumasi,Ashanti,2022-12-18,0.2614692872096766,2.2,31.814285714285717,22.014285714285712,98.57142857142856,26.33,30.960573869569373,-0.0016147820357755,-10.075,-24.13,-0.9891771113126804,0,7,1
Kumasi,Ashanti,2022-12-25,0.2603927658524929,0.3,32.18571428571429,19.97142857142857,90.85714285714286,30.82,32.15187907588074,-0.0016147820357755,-11.174999999999995,-30.52,-1.053225995682237,0,7,1
Kumasi,Ashanti,2023-01-01,0.2272562282263013,0.0,33.2,19.557142857142857,83.85714285714286,33.92,31.61806569435328,-0.0256597942375314,-1.0999999999999983,-33.92,-1.6198206028500883,0,7,1
Kumasi,Ashanti,2023-01-08,0.2082850525913484,0.0,33.91428571428571,19.82857142857143,77.14285714285714,34.14,31.39986546433451,-0.0310657808786063,-0.6249999999999982,-34.14,-1.7148120225738566,0,7,1
Kumasi,Ashanti,2023-01-15,0.1893138769563956,0.0,34.55714285714286,22.014285714285712,99.57142857142856,32.99,31.181665234315744,-0.0319981039502389,-0.0749999999999982,-32.99,-1.810668967762078,0,7,1
Kumasi,Ashanti,2023-01-22,0.1703427013214427,0.4,35.128571428571426,22.428571428571427,96.14285714285714,32.36,32.049098124463,-0.0284567634524292,0.3000000000000018,-31.96,-1.8262484261222405,0,7,1
Kumasi,Ashanti,2023-01-29,0.1513715256864899,75.8,32.91428571428572,22.342857142857145,98.14285714285714,26.46,33.15624993680808,-0.0284567634524292,56.75,49.34,-0.9254527989922938,0,7,1
Kumasi,Ashanti,2023-02-05,0.1902246951973406,1.4,34.84285714285714,22.7,98.28571428571428,31.57,35.81846822708684,0.0149114954069233,-18.0,-30.17,-0.8825010978187905,0,7,1
Kumasi,Ashanti,2023-02-12,0.2018446058383492,4.0,33.74285714285714,22.75714285714286,97.85714285714286,30.15,32.3088514230829,0.0233987238274435,-16.4,-26.15,-0.8084986706080189,0,7,1
Kumasi,Ashanti,2023-02-19,0.198048154051652,0.8,35.18571428571429,22.542857142857144,91.28571428571428,36.41,29.460013143926066,0.0126759088581941,-19.7,-35.61,-0.8479882699237085,0,7,1
Kumasi,Ashanti,2023-02-26,0.1942517022649549,21.200000000000003,35.7,23.714285714285715,94.28571428571428,34.32,33.97920242453341,-0.0018405870731192,14.350000000000003,-13.119999999999996,-1.5237472762957531,0,7,1
Kumasi,Ashanti,2023-03-05,0.1904552504782577,45.6,33.08571428571428,23.285714285714285,97.85714285714286,28.28,33.35056133587841,-0.0056946776800457,27.7,17.319999999999993,-1.0099497224595635,0,7,1
Kumasi,Ashanti,2023-03-12,0.1866587986915605,22.3,31.342857142857145,23.285714285714285,97.85714285714286,24.05,32.72192024722341,-0.0056946776800457,-0.1749999999999971,-1.7500000000000036,-0.7459644558012559,0,7,1
Kumasi,Ashanti,2023-03-19,0.1828623469048634,8.4,32.614285714285714,22.61428571428572,97.85714285714286,31.7,32.58855729157102,-0.0056946776800457,-15.974999999999996,-23.3,-0.6127817249584785,0,7,1
Kumasi,Ashanti,2023-03-26,0.1790658951181662,49.8,30.942857142857143,22.685714285714287,97.85714285714286,25.94,35.3835221069869,-0.0056946776800457,18.27500000000001,23.86,-0.2126925790148631,0,7,1
Kumasi,Ashanti,2023-04-02,0.1752694433314691,82.3,31.628571428571423,23.02857142857143,98.28571428571428,28.16,30.890791189791685,-0.0056946776800457,41.6,54.14,0.1856655159998455,0,7,1
Kumasi,Ashanti,2023-04-09,0.1714729915447719,44.1,30.857142857142858,22.728571428571428,98.42857142857144,26.68,31.653364282819325,-0.0056946776800457,-2.0500000000000043,17.419999999999995,0.3930670554195076,0,7,1
Kumasi,Ashanti,2023-04-16,0.1676765397580748,70.2,32.17142857142857,22.842857142857145,99.28571428571428,28.68,33.80004170668826,-0.0056946776800457,8.600000000000009,41.52,1.0943590629929305,0,7,1
Kumasi,Ashanti,2023-04-23,0.2607964610690154,24.7,32.41428571428572,23.071428571428573,98.57142857142856,29.11,35.37824051164745,0.0669926021431825,-30.625,-4.41,0.788504001991686,0,7,1
Kumasi,Ashanti,2023-04-30,0.2601887139721437,45.1,30.814285714285717,22.74285714285714,99.28571428571428,27.27,34.75827745134433,0.0451550373861422,-0.9250000000000044,17.829999999999995,0.3956636318128682,0,7,1
Kumasi,Ashanti,2023-05-07,0.2595809668752722,28.0,31.714285714285715,22.785714285714285,99.42857142857144,30.73,34.138314391041206,0.0225202964566456,-14.0,-2.7300000000000004,0.1776594054536509,0,7,1
Kumasi,Ashanti,2023-05-14,0.2589732197784006,43.5,32.4,23.2,99.0,30.16,32.91012256570889,-0.0009116206453074,8.174999999999997,13.34,-0.1272219394000831,0,7,1
Kumasi,Ashanti,2023-05-21,0.258365472681529,42.9,30.385714285714283,22.87142857142857,99.14285714285714,23.92,32.75058769513316,-0.0009116206453074,3.0249999999999986,18.98,0.1258360682694994,0,7,1
Kumasi,Ashanti,2023-05-28,0.2577577255846574,46.3,30.74285714285714,22.942857142857143,99.0,24.83,31.746446087678294,-0.0009116206453074,6.125,21.47,0.1652174769021323,0,7,1
Kumasi,Ashanti,2023-06-04,0.2571499784877858,49.9,30.357142857142858,22.82857142857143,99.42857142857144,24.45,30.700112469345957,-0.0009116206453074,4.25,25.45,0.4700988217558663,0,7,1
Kumasi,Ashanti,2023-06-11,0.2565422313909142,102.7,29.5,22.214285714285715,99.28571428571428,22.31,29.65377885101361,-0.0009116206453074,42.25,80.39,1.195517351650929,0,7,1
Kumasi,Ashanti,2023-06-18,0.2559344842940426,15.1,29.185714285714287,21.24285714285714,96.85714285714286,25.03,30.021771307147624,-0.0009116206453074,-38.4,-9.93,0.8827380869340573,0,7,1
Kumasi,Ashanti,2023-06-25,0.255326737197171,149.2,28.085714285714285,21.914285714285715,98.85714285714286,20.7,30.389763763281643,-0.0009116206453073,69.975,128.5,2.040702967689741,0,7,1
Kumasi,Ashanti,2023-07-02,0.2547189901002994,48.900000000000006,28.24285714285714,21.52857142857143,97.85714285714286,22.22,30.757756219415658,-0.0009116206453074,-30.075000000000003,26.680000000000007,2.054010421705713,0,7,1
Kumasi,Ashanti,2023-07-09,0.2541112430034278,53.9,29.32857142857143,21.914285714285715,98.85714285714286,22.29,31.12574867554968,-0.0009116206453074,-12.874999999999991,31.61,1.526256269755211,0,7,1
Kumasi,Ashanti,2023-07-16,0.2535034959065562,53.9,28.485714285714288,21.82857142857143,98.85714285714286,20.6,31.49374113168369,-0.0009116206453074,-22.575,33.3,1.9939645926092533,0,7,1
Kumasi,Ashanti,2023-07-23,0.2528957488096846,39.8,28.27142857142857,22.042857142857144,98.42857142857144,20.2,31.52072973037973,-0.0009116206453074,-9.325000000000005,19.6,0.8157680541219703,0,7,1
Kumasi,Ashanti,2023-07-30,0.252288001712813,31.4,28.74285714285714,22.4,97.85714285714286,21.64,31.54771832907577,-0.0009116206453074,-13.35,9.759999999999998,0.6327094183900618,0,7,1
Kumasi,Ashanti,2023-08-06,0.2516802546159414,45.6,28.87142857142857,22.085714285714285,97.85714285714286,21.18,31.574706927771807,-0.0009116206453073,2.9250000000000043,24.42,0.5549203172723064,0,7,1
Kumasi,Ashanti,2023-08-13,0.2510725075190698,29.7,28.557142857142857,21.74285714285714,97.85714285714286,23.02,31.601695526467847,-0.0009116206453073,-6.925000000000001,6.68,0.2669167189754149,0,7,1
Kumasi,Ashanti,2023-08-20,0.2504647604221982,58.5,28.585714285714285,21.75714285714286,99.0,21.37,31.62868412516389,-0.0009116206453074,17.200000000000003,37.13,0.4565749863737811,0,7,1
Kumasi,Ashanti,2023-08-27,0.2498570133253266,27.7,29.4,22.37142857142857,98.14285714285714,22.94,31.65567272385993,-0.0009116206453073,-12.675,4.759999999999998,0.4024796448454392,0,7,1
Kumasi,Ashanti,2023-09-03,0.249249266228455,64.4,29.4,22.057142857142857,98.42857142857144,21.29,31.682661322555965,-0.0009116206453073,19.325000000000003,43.11000000000001,0.6046880314783807,0,7,1
Kumasi,Ashanti,2023-09-10,0.2486415191315834,48.8,29.12857142857143,21.8,99.14285714285714,24.27,31.709649921252,-0.0009116206453073,-1.0500000000000114,24.53,0.7978084007345609,0,7,1
Kumasi,Ashanti,2023-09-17,0.2480337720347118,89.3,29.02857142857143,22.25714285714286,98.42857142857144,21.04,31.73663851994804,-0.0009116206453073,31.749999999999996,68.25999999999999,1.1346059970900164,0,7,1
Kumasi,Ashanti,2023-09-24,0.2474260249378402,45.7,29.87142857142857,22.0,99.14285714285714,25.19,31.76362711864408,-0.0009116206453073,-16.35,20.51,1.305006322904293,0,7,1
Kumasi,Ashanti,2023-10-01,0.2468182778409686,36.1,30.52857142857143,22.428571428571427,98.57142857142856,26.42,31.46043504930158,-0.0009116206453073,-18.874999999999996,9.68,0.9433248694458,0,7,1
Kumasi,Ashanti,2023-10-08,0.246210530744097,86.2,29.5,22.428571428571427,99.28571428571428,22.01,31.15724297995908,-0.0009116206453073,21.87500000000001,64.19,1.3724091184486067,0,7,1
Kumasi,Ashanti,2023-10-15,0.2456027836472255,44.2,29.65714285714285,22.1,99.71428571428572,24.86,30.854050910616586,-0.0009116206453073,-8.850000000000001,19.34,0.8431402969353112,0,7,1
Kumasi,Ashanti,2023-10-22,0.2449950365503538,41.2,30.97142857142857,22.2,99.57142857142856,28.37,30.55085884127408,-0.0009116206453073,-10.725,12.830000000000004,0.7600498523477782,0,7,1
Kumasi,Ashanti,2023-10-29,0.2443872894534823,16.8,30.585714285714285,22.25714285714286,99.71428571428572,26.47,32.08006577329729,-0.0009116206453073,-30.3,-9.669999999999998,0.5507008806330957,0,7,1
Kumasi,Ashanti,2023-11-05,0.2437795423566106,11.7,31.571428571428573,22.585714285714285,99.14285714285714,28.880000000000003,34.142498636272364,-0.0009116206453074,-16.775000000000002,-17.180000000000003,-0.3296467073991376,0,7,1
Kumasi,Ashanti,2023-11-12,0.2431717952597391,39.0,31.24285714285714,22.714285714285715,99.57142857142856,27.35,33.561057074971075,-0.0009116206453073,11.824999999999996,11.65,-0.4128453426697272,0,7,1
Kumasi,Ashanti,2023-11-19,0.2400503145206967,6.3,32.0,22.62857142857143,99.71428571428572,28.39,31.47626430963328,-0.0027969208769354,-12.15,-22.09,-0.790647207903666,0,7,1
Kumasi,Ashanti,2023-11-26,0.2369288337816545,58.6,31.67142857142857,22.8,98.85714285714286,25.94,32.056801981699664,-0.0040537876980207,29.700000000000003,32.660000000000004,-0.3326760465247247,0,7,1
Kumasi,Ashanti,2023-12-03,0.2338073530426122,18.1,31.5,21.97142857142857,99.14285714285714,26.3,32.208451291643485,-0.0046822211085634,-12.4,-8.2,-0.2355208131398229,0,7,1
Kumasi,Ashanti,2023-12-10,0.2306858723035698,14.7,32.5,22.25714285714286,99.28571428571428,27.96,32.392990369546595,-0.0046822211085634,-9.725,-13.260000000000002,-0.5050238046340215,0,7,1
Kumasi,Ashanti,2023-12-17,0.2275643915645276,0.2,33.65714285714286,21.24285714285714,84.85714285714286,31.14,32.577529447449706,-0.0046822211085634,-22.7,-30.94,-0.6007725591391864,0,7,1
Kumasi,Ashanti,2023-12-24,0.2244429108254853,0.0,34.6,20.4,69.71428571428571,36.52,32.740016177139694,-0.0046822211085634,-8.25,-36.52,-1.3492357045253225,0,7,1
Kumasi,Ashanti,2023-12-31,0.2244429108254853,1.6,34.67142857142857,22.557142857142857,97.71428571428572,30.89,31.58104822809776,-0.0023411105542817,-2.5250000000000004,-29.29,-1.577409855091868,0,7,1
Nalerigu,North East,2022-01-02,0.2468257401692232,0.0,33.95,21.8,15.5,15.56,38.6469058930557,0.0,0.0,-15.56,0.5098492418243386,0,8,6
Nalerigu,North East,2022-01-09,0.2197049157729835,0.0,32.885714285714286,21.62857142857143,23.285714285714285,48.45,37.393358687961154,-0.0135604121981198,0.0,-48.45,0.0970839273451999,0,8,6
Nalerigu,North East,2022-01-16,0.2331888336232392,0.0,34.67142857142857,21.842857142857145,17.0,54.53,36.79239487516418,-5.099623190940594e-05,0.0,-54.53,-0.3674793873823011,0,8,6
Nalerigu,North East,2022-01-23,0.2220917390303694,0.0,32.0,19.685714285714287,15.714285714285714,55.900000000000006,36.1914310623672,-0.0083610681185844,0.0,-55.900000000000006,-0.8437142909815548,0,8,6
Nalerigu,North East,2022-01-30,0.2337878063807835,0.0,33.885714285714286,20.842857142857145,15.857142857142858,58.61,37.26741458607097,0.0065944826789395,0.0,-58.61,-1.2104748026085297,0,8,6
Nalerigu,North East,2022-02-06,0.2179759517290139,0.0,33.81428571428571,20.65714285714285,13.571428571428571,56.86,37.177708986151856,-0.0087851309618375,0.0,-56.86,-1.2821230233468075,0,8,6
Nalerigu,North East,2022-02-13,0.2261175738899155,0.0,36.42857142857143,23.357142857142858,18.0,57.55,41.73055594865059,0.0011243061323948,0.0,-57.55,-1.3078516353122764,0,8,6
Nalerigu,North East,2022-02-20,0.2114250244133677,0.0,37.771428571428565,24.457142857142856,18.428571428571427,59.73,40.31811154351561,-0.0109015646899024,0.0,-59.73,-1.340480967705571,0,8,6
Nalerigu,North East,2022-02-27,0.2045031452766712,0.0,36.85714285714285,24.185714285714287,18.285714285714285,56.78,39.91421712321835,-0.0105022785505708,0.0,-56.78,-1.3248904511834487,0,8,6
Nalerigu,North East,2022-03-06,0.2128459612240956,0.6,37.62857142857143,26.385714285714283,52.142857142857146,46.52,40.48668755685844,-0.0008769649769168,0.4499999999999999,-45.92,-1.2316881283681382,0,8,6
Nalerigu,North East,2022-03-13,0.22118877717152,0.0,38.642857142857146,26.428571428571427,39.285714285714285,54.04,36.87185004548672,0.0086980501501063,-0.15,-54.04,-1.2017850065142317,0,8,6
Nalerigu,North East,2022-03-20,0.2295315931189444,18.9,36.94285714285714,26.228571428571428,69.57142857142857,41.81,33.257012534115006,0.0125142239211366,14.025000000000002,-22.91,-0.8881004063259577,0,8,6
Nalerigu,North East,2022-03-27,0.2378744090663688,1.4,37.91428571428571,27.385714285714283,61.71428571428572,43.95,39.908477964217184,0.0125142239211366,-3.8250000000000006,-42.55,-0.7668692314025699,0,8,6
Nalerigu,North East,2022-04-03,0.2462172250137932,2.3,36.85714285714285,26.24285714285714,55.42857142857143,46.63,39.01108384716457,0.0125142239211366,-3.3500000000000005,-44.33,-0.753323372784988,0,8,6
Nalerigu,North East,2022-04-10,0.2545600409612177,2.3,37.04285714285714,26.32857142857143,72.0,45.12,36.61621196805817,0.0125142239211366,-3.9250000000000007,-42.82,-0.657735615747714,0,8,6
Nalerigu,North East,2022-04-17,0.2629028569086421,13.8,35.5,24.5,80.85714285714286,41.05,37.92829621957526,0.0125142239211366,8.85,-27.25,-0.694709846188157,0,8,6
Nalerigu,North East,2022-04-24,0.2712456728560665,24.6,34.642857142857146,24.8,81.0,38.46,36.56562721115949,0.0125142239211366,13.849999999999998,-13.860000000000005,-0.4502880325161962,0,8,6
Nalerigu,North East,2022-05-01,0.2795884888034909,27.9,34.142857142857146,24.685714285714287,78.71428571428571,36.17,36.53718343509428,0.0125142239211366,10.750000000000004,-8.27,-0.1430781823589675,0,8,6
Nalerigu,North East,2022-05-08,0.2879313047509153,6.6000000000000005,34.18571428571429,24.928571428571427,83.28571428571429,36.32,37.481561586833095,0.0125142239211366,-11.625,-29.72,-0.0314739384027917,0,8,6
Nalerigu,North East,2022-05-15,0.2962741206983398,18.200000000000003,34.4,25.142857142857142,87.28571428571429,38.35,38.42593973857191,0.0125142239211366,-1.125,-20.15,0.0290138579398683,0,8,6
Nalerigu,North East,2022-05-22,0.3046169366457641,32.4,32.6,24.25714285714286,87.57142857142857,34.49,29.57921674635935,0.0125142239211366,11.125,-2.0900000000000034,0.1292872893417148,0,8,6
Nalerigu,North East,2022-05-29,0.3129597525931886,6.2,31.74285714285714,23.642857142857142,91.28571428571428,33.8,35.57741408066323,0.0125142239211366,-9.65,-27.6,-0.0353928660531613,0,8,6
Nalerigu,North East,2022-06-05,0.321302568540613,15.5,33.44285714285714,23.957142857142856,85.14285714285714,38.88,35.993414412136474,0.0125142239211366,-2.5749999999999997,-23.380000000000003,0.0186201802584535,0,8,6
Nalerigu,North East,2022-06-12,0.3629021082287336,14.2,30.914285714285715,23.6,88.85714285714286,31.79,34.060903725562866,0.0374567667266587,-2.875,-17.59,0.0404298645735535,0,8,6
Nalerigu,North East,2022-06-19,0.4045016479168542,89.0,29.071428571428573,22.65714285714285,95.0,24.62,29.73308774593545,0.0540851285970068,57.775000000000006,64.38,0.6067149100519507,0,8,6
Nalerigu,North East,2022-06-26,0.4461011876049748,20.0,29.27142857142857,22.15714285714285,94.85714285714286,28.61,28.61849826626722,0.0623993095321809,-14.674999999999995,-8.61,0.7684984667487276,0,8,6
Nalerigu,North East,2022-07-03,0.4522976784722158,25.6,28.37142857142857,22.457142857142856,95.14285714285714,23.78,27.503908786598988,0.0358470229165212,-11.599999999999994,1.8200000000000005,0.9831875467254934,0,8,6
Nalerigu,North East,2022-07-10,0.4584941693394568,14.7,29.75714285714286,22.6,95.42857142857144,27.73,26.38931930693076,0.0181454985060814,-22.625,-13.03,1.022036046911765,0,8,6
Nalerigu,North East,2022-07-17,0.4646906602066978,19.200000000000003,29.071428571428573,22.5,94.28571428571428,26.11,30.72406039043966,0.0092947363008615,-0.6749999999999972,-6.909999999999997,0.4146874551838438,0,8,6
Nalerigu,North East,2022-07-24,0.4708871510739388,60.7,27.6,21.842857142857145,95.0,24.29,28.436734455842327,0.0092947363008614,30.65,36.41,0.7982312004439226,0,8,6
Nalerigu,North East,2022-07-31,0.4770836419411798,32.5,28.385714285714283,22.057142857142857,95.85714285714286,24.59,28.765050766529782,0.0092947363008615,0.7249999999999943,7.91,0.850114394771641,0,8,6
Nalerigu,North East,2022-08-07,0.4832801328084208,10.7,28.2,21.6,94.14285714285714,27.8,29.09336707721724,0.0092947363008614,-20.075000000000003,-17.1,0.8154404044738063,0,8,6
Nalerigu,North East,2022-08-14,0.4894766236756618,19.6,28.52857142857143,22.571428571428573,96.28571428571428,23.81,32.653776228386846,0.0092947363008614,-11.275000000000002,-4.209999999999997,0.8384428058998882,0,8,6
Nalerigu,North East,2022-08-21,0.4956731145429028,23.4,27.74285714285714,21.5,95.42857142857144,23.75,30.33388768898493,0.0092947363008614,1.8499999999999976,-0.3500000000000014,0.5252693701877491,0,8,6
Nalerigu,North East,2022-08-28,0.5018696054101438,104.9,27.3,21.61428571428572,97.28571428571428,20.87,29.944108367536412,0.0092947363008615,65.25,84.03,1.1737667022445506,0,8,6
Nalerigu,North East,2022-09-04,0.5080660962773849,41.9,27.52857142857143,21.342857142857145,97.57142857142856,21.55,29.5543290460879,0.0092947363008615,-5.550000000000004,20.35,1.4928185294322438,0,8,6
Nalerigu,North East,2022-09-11,0.5142625871446258,45.6,27.65714285714285,21.885714285714283,97.28571428571428,23.24,24.34397192809655,0.0092947363008615,-8.350000000000001,22.36,1.7191791982807625,0,8,6
Nalerigu,North East,2022-09-18,0.5204590780118667,121.1,27.485714285714288,21.77142857142857,96.85714285714286,19.26,25.97845036269624,0.0092947363008614,42.72500000000001,101.84,2.589777495218289,0,8,6
Nalerigu,North East,2022-09-25,0.5266555688791078,53.3,27.97142857142857,21.585714285714285,98.14285714285714,23.74,27.61292879729592,0.0092947363008615,-12.174999999999995,29.559999999999995,2.125725344966923,0,8,6
Nalerigu,North East,2022-10-02,0.5328520597463489,25.1,27.585714285714285,21.62857142857143,98.57142857142856,22.11,30.055306747348084,0.0092947363008615,-36.17500000000001,2.9899999999999984,1.977828423205151,0,8,6
Nalerigu,North East,2022-10-09,0.5390485506135898,22.4,29.24285714285714,21.714285714285715,96.57142857142856,27.91,30.187103760234493,0.0092947363008615,-33.07499999999999,-5.509999999999998,1.740392524040371,0,8,6
Nalerigu,North East,2022-10-16,0.5452450414808307,11.3,29.728571428571428,22.24285714285714,95.42857142857144,27.57,31.91987196334109,0.0092947363008615,-16.725,-16.270000000000003,0.7341652527683162,0,8,6
Nalerigu,North East,2022-10-23,0.5514415323480718,0.0,31.442857142857143,21.67142857142857,84.42857142857143,35.59,33.65264016644769,0.0092947363008615,-14.7,-35.59,0.1791258257648925,0,8,6
Nalerigu,North East,2022-10-30,0.5037468913995194,0.0,32.67142857142857,21.7,72.14285714285714,40.88,35.385408369554284,-0.0311236125609835,-8.425,-40.88,-0.1946206003692624,0,8,6
